0,0,1,2,3,4,5,6,7,8,9,10
0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,1,19,0,0,0,0
4,0,0,0,0,0,0,163,0,0,0,0
5,0,0,0,0,0,15,1442,0,0,0,0
6,0,0,0,0,0,2,2196,0,0,0,0
7,0,0,0,0,0,0,880,0,0,0,0
8,0,0,0,0,0,0,175,0,0,0,0
9,0,0,0,0,0,0,5,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0
