0,0,1,2,3,4,5,6,7,8,9,10
0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,3,7,8,2,0,0,0
4,0,0,0,1,32,59,56,14,1,0,0
5,0,0,0,6,56,726,567,87,14,1,0
6,0,0,0,3,38,563,1180,354,59,1,0
7,0,0,0,0,9,75,409,333,53,1,0
8,0,0,0,0,2,5,76,79,13,0,0
9,0,0,0,0,0,0,2,3,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0
