0,0,1,2,3,4,5,6,7,8,9,10
0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,7,11,2,0,0,0
4,0,0,0,0,3,85,70,5,0,0,0
5,0,0,0,0,7,777,601,71,1,0,0
6,0,0,0,0,2,507,1348,329,12,0,0
7,0,0,0,0,0,46,482,337,15,0,0
8,0,0,0,0,0,1,87,87,0,0,0
9,0,0,0,0,0,0,2,3,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0
